YoutubeLink,Comment
https://www.youtube.com/watch?v=9BnopRkdNnw,YES
https://www.youtube.com/watch?v=9BnopRkdNnw,"You explain too good, we require people like u a lot, explaining the right mindset to the youth.."
https://www.youtube.com/watch?v=9BnopRkdNnw,Modiji a living legend <br>A real patriot
https://www.youtube.com/watch?v=9BnopRkdNnw,Good information
https://www.youtube.com/watch?v=9BnopRkdNnw,Yes in the next 10 years
https://www.youtube.com/watch?v=9BnopRkdNnw,Modi ji jaisa koi PM aaj tak na koi paida huva na hoga ab
https://www.youtube.com/watch?v=9BnopRkdNnw,Sirf externally or foreigners ko show karne k liye strong banao internally kabhi kuch hoga k bas news or event me hi hota hai real life me common man k basics waise hi reh gaye? or inki party logo me nafrat spread kar rahi hai so alag
https://www.youtube.com/watch?v=9BnopRkdNnw,There never was and will never be a Prime Minister like Modiji.
https://www.youtube.com/watch?v=9BnopRkdNnw,Prime minister is the boss
https://www.youtube.com/watch?v=9BnopRkdNnw,Modi hai to mumkin h
https://www.youtube.com/watch?v=9BnopRkdNnw,Plz make a video on indian drug and people suffering from drug <br>Drug effect on young generation and brain
https://www.youtube.com/watch?v=9BnopRkdNnw,Hi.. Sir<br>Aap ka har video informative hota hai... Aur hm log dekhte bhe hai...aap k bolne ka andaaz bahut alag hai...<br>But aap ye mat bola kijiye ki.. aap k liye ye free hai... <br>Ham log bahut kimiti samay nikal kar dekhte hai... Sunte aur samajhte hai... <br>Best of luck
https://www.youtube.com/watch?v=9BnopRkdNnw,Advance congratulate for 5M sir &amp; mam 🎉🥳
https://www.youtube.com/watch?v=9BnopRkdNnw,DEVELOPMENT of INDIA  OR   development of  adnani businesss😁😜
https://www.youtube.com/watch?v=9BnopRkdNnw,Hello godi youtuber 😂😂😂 dum hai toh apna muh thoda unemployment and how much loan increase in 10 year iss pe banna 🙏🙏 Youtuber Gullu amish devgan ko competition de rahe ho... chalne do chalane do😂😂
https://www.youtube.com/watch?v=9BnopRkdNnw,Bhaiya aap knowledge ke sath sath positive kese soche। Or nation ko lekr aap jo serious baat btaate ho नमन 🙏🙏 है aap ko <br>Jay hind 👍👍
https://www.youtube.com/watch?v=9BnopRkdNnw,Make bias free videos . Your videos getting more like political ad 😅
https://www.youtube.com/watch?v=9BnopRkdNnw,fu news 😂
https://www.youtube.com/watch?v=X2n-M7hJSD4,"Dunks on India for Human rights violation for 10 min in a 12 min video .<br>After that , Look how amazing china is go there for a vacation."
https://www.youtube.com/watch?v=X2n-M7hJSD4,V well done ...france needs to focus on inte internal issue before commenting abt india ..
https://www.youtube.com/watch?v=X2n-M7hJSD4,Wow..wat a negative viewpoint for india..the west celebrates indias issues and problems..
https://www.youtube.com/watch?v=X2n-M7hJSD4,Indian PM should raised the  concerns about Freedom of speech and human rights and the internet shut downs in France
https://www.youtube.com/watch?v=X2n-M7hJSD4,Narendra Modi is father of France 😅
https://www.youtube.com/watch?v=X2n-M7hJSD4,India turned into a democratic country overnight because Biden needs India&#39;s help to suppress China.
https://www.youtube.com/watch?v=X2n-M7hJSD4,You need better reporters than Leela.
https://www.youtube.com/watch?v=X2n-M7hJSD4,COPE HATERS 😂
https://www.youtube.com/watch?v=X2n-M7hJSD4,"India should take care of its backyard cultural poor sanitation, messy, very slow  and jammed  logistic infrastructure. Cultural corruption is still so wide spread."
https://www.youtube.com/watch?v=X2n-M7hJSD4,India plays both sides and shifts alignment when it suits.
https://www.youtube.com/watch?v=X2n-M7hJSD4,"US should buying more made in India items! Among China&#39;s export trading countries, the United States has dropped from the first to the third trading country in 2023. China is no longer as dependent on the United States as it used to be!"
https://www.youtube.com/watch?v=X2n-M7hJSD4,very shallow and biased view ...
https://www.youtube.com/watch?v=X2n-M7hJSD4,Enki to lagta hai puri tarah se jal gyi hai<br>Kabhi nhi sudharenge ye sab 😅
https://www.youtube.com/watch?v=X2n-M7hJSD4,Smart phones 🤐
https://www.youtube.com/watch?v=X2n-M7hJSD4,"US has mo intension of contain China, why you don’t trust me?"
https://www.youtube.com/watch?v=X2n-M7hJSD4,Who is this lady. French born I think who don&#39;t have any knowledge about India and Indian democracy. French 24 a  Govt backed Channel should not try to build narrative against Government of India or else there may be consequences that your defence companies may face 😈
https://www.youtube.com/watch?v=X2n-M7hJSD4,"It is so easy to brush aside the institutional system of a developing country by the elites of the west by saying ‘institutions of democracy are marginalised’. Can you please elaborate what institutions have been undermined by the government? Please stop sermonising and judging us. When you draw cartoons it’s about freedom of expression, when you burn the holy book in your street it’s democratic right. We do not do that and we will not do that. Time is changing and we have stopped clapping for you."
https://www.youtube.com/watch?v=X2n-M7hJSD4,"Congratulations India for join the US club 🎉 the next step, the United States will follow the tradition and start building US military bases in India, right? In return!"
https://www.youtube.com/watch?v=X2n-M7hJSD4,Remember these anti India news channels and countries!
https://www.youtube.com/watch?v=X2n-M7hJSD4,"Western media outlets Will never wants to see prosperous India , but my dear India know the medicine to treat you."
https://www.youtube.com/watch?v=e_x3hdBi84E,Can&#39;t trust either partner.
https://www.youtube.com/watch?v=e_x3hdBi84E,Yesterday he was US enemy and today he is a god like figure in US.<br>Please ask him to buy US debt. Stop pestering the Chinese a communist.
https://www.youtube.com/watch?v=e_x3hdBi84E,Us accepts and rejects things according to their convenience. In fact it goes for the entire western world
https://www.youtube.com/watch?v=e_x3hdBi84E,"Anything new or same old hate? Don&#39;t watch if you are hurt, you understand what a remote does? it changes channels."
https://www.youtube.com/watch?v=e_x3hdBi84E,Cool
https://www.youtube.com/watch?v=e_x3hdBi84E,"India is a useful tool to be wielding as US pursues to curb China&#39;s growing dominance in the region.<br>Let&#39;s stop pretending the state department has anything else but China on their mind.<br><br>Once Russia and China are destroyed, India will be the next on the chopping block."
https://www.youtube.com/watch?v=e_x3hdBi84E,Try to stop him buying from Russia and sell to them
https://www.youtube.com/watch?v=e_x3hdBi84E,"Modi was denied visa by the smear campaign run bybprogressive Left. While CFR derides AOC and the likes, never invites them for CFR events, yet you use their atrocities literature to move your agenda. Grow some spine and stand-up to Left."
https://www.youtube.com/watch?v=e_x3hdBi84E,"India is foolish to think the US is a friend! Once the China issue is over, you will be the next target!"
https://www.youtube.com/watch?v=zMe4VvXSag0,Jai shri Ram ❤❤❤❤😊😊😊😊🙏🙏🙏🙏
https://www.youtube.com/watch?v=zMe4VvXSag0,"Joe bro I freakin love ya dude, you&#39;re an absolute legend &amp; you&#39;re really out there doing America proud with your <br>STELLAR leadership skills as president.  Keep up the great work my dude,<br> love ya!"
https://www.youtube.com/watch?v=zMe4VvXSag0,Hamare PM ko English nai ati😂😂😂😂<br><br><br>Hindi translator lagega😂😂😂😂
https://www.youtube.com/watch?v=zMe4VvXSag0,Does ur country like the UK?
https://www.youtube.com/watch?v=zMe4VvXSag0,भारत माता कि जय
https://www.youtube.com/watch?v=zMe4VvXSag0,New Bharat 🇮🇳 mahan Bharat 🇮🇳
https://www.youtube.com/watch?v=zMe4VvXSag0,Good shine of india
https://www.youtube.com/watch?v=zMe4VvXSag0,🙏🙏🙏🙏
https://www.youtube.com/watch?v=zMe4VvXSag0,मोदी जी कुछ समझ में आ रहा है या विचार कर रहे हो की बंदा क्या बोल रहा है 😂
https://www.youtube.com/watch?v=zMe4VvXSag0,❤❤❤❤❤❤
https://www.youtube.com/watch?v=zMe4VvXSag0,🚩🪷🪷🪷 जय हिंद 🪷🪷🚩 हम आपके साथ हैं
https://www.youtube.com/watch?v=zMe4VvXSag0,👋💤✌🌹👌👍🐒
https://www.youtube.com/watch?v=zMe4VvXSag0,First visit in 15 years and it will be ONE of the 21st Century defining relationships in the FUTURE.<br>Democratic systems but India needs the Quad but not the other way around. Rude untruthful prejudiced nationalistic behaviour like Turkey and the same will occur to India. You buy sanctioned oil and supply weapon parts to Russia are rude and abusive frequently. Your on shaky ground highly nationalistic behaviours and rhetoric is not wise.
https://www.youtube.com/watch?v=zMe4VvXSag0,❤️😍🌹
https://www.youtube.com/watch?v=zMe4VvXSag0,Who is this stupid standing by.
https://www.youtube.com/watch?v=zMe4VvXSag0,Panauti panauti panauti panauti panauti
https://www.youtube.com/watch?v=zMe4VvXSag0,💪🇮🇳👍
https://www.youtube.com/watch?v=zMe4VvXSag0,Sir you are great. Your are hear of India and proud of India.
https://www.youtube.com/watch?v=zMe4VvXSag0,Jai hind
https://www.youtube.com/watch?v=zMe4VvXSag0,Modi ko kuch gu bhi nahi samza
https://www.youtube.com/watch?v=Wcl_P_RGdio,🙏🏻🇮🇳🙏🏻🇺🇲
https://www.youtube.com/watch?v=Wcl_P_RGdio,Indian Puture running USA &amp; India country relation to the love 💕
https://www.youtube.com/watch?v=Wcl_P_RGdio,Modi ne barbad kr diya
https://www.youtube.com/watch?v=Wcl_P_RGdio,Bande Mataram. My India🇮🇳
https://www.youtube.com/watch?v=Wcl_P_RGdio,Joy Hind. ❤
https://www.youtube.com/watch?v=Wcl_P_RGdio,Truly our PM Modiji is Whole World Rastra Guru. Having him is blessing to us. God bless🌹🙏🌹 Him with good health happyness long live. 😊
https://www.youtube.com/watch?v=Wcl_P_RGdio,Gobar
https://www.youtube.com/watch?v=Wcl_P_RGdio,🇮🇳🇮🇳
https://www.youtube.com/watch?v=Wcl_P_RGdio,I always wish you a businesses  stretegic leader for indian entrepreneurs❤❤ god bless you PM Modi !
https://www.youtube.com/watch?v=Wcl_P_RGdio,King of indain history.
https://www.youtube.com/watch?v=Wcl_P_RGdio,The family institution is long dead.
https://www.youtube.com/watch?v=Wcl_P_RGdio,OId crack want to poison her mind with family old crap.
https://www.youtube.com/watch?v=Wcl_P_RGdio,Modi sab❤❤
https://www.youtube.com/watch?v=Wcl_P_RGdio,🇷🇺♥️🇮🇳
https://www.youtube.com/watch?v=Wcl_P_RGdio,Global crisis matha poringala😮
https://www.youtube.com/watch?v=Wcl_P_RGdio,Be proud of our Prime Minister in his position among the leaders of the world
https://www.youtube.com/watch?v=Wcl_P_RGdio,No words great leader inspired every global personalities in the world. Modiji administration our mother nation future very bright God bless 🙏 long live 🙏
https://www.youtube.com/watch?v=Wcl_P_RGdio,We are so proud of you modiji❤
https://www.youtube.com/watch?v=Wcl_P_RGdio,I feel like Modi Ji is Loveguru for Biden ❤️
https://www.youtube.com/watch?v=Wcl_P_RGdio,Biden should give the seat to Trump
https://www.youtube.com/watch?v=WGFOk_9Bfvg,"&quot;&quot;&quot; Dr. &quot;&quot;&quot; Jill told him that &quot; babysit &quot; is code for well , you know ..."
https://www.youtube.com/watch?v=WGFOk_9Bfvg,More Female leaders like Modi<br>Sigma for sure
https://www.youtube.com/watch?v=WGFOk_9Bfvg,PM modi is truly remarkable. Pride of our nation. No wonder majority is with him.
https://www.youtube.com/watch?v=WGFOk_9Bfvg,Useless pm
https://www.youtube.com/watch?v=WGFOk_9Bfvg,❤😢😮😮 हिंदी बोल रहे बहुत अच्छी बात है🎉🎉
https://www.youtube.com/watch?v=WGFOk_9Bfvg,Nagaland state must be proud PM sir  used words of that state in U.S
https://www.youtube.com/watch?v=WGFOk_9Bfvg,"I noticed,,,Female leaders getting vary much impress from modi ji"
https://www.youtube.com/watch?v=WGFOk_9Bfvg,"Those who are laughing, let me tell you American College students actually come to India, in exchange programs. I studied at AIIMS and saw American nursing students come very regularly there. They themselves said it was a great exposure."
https://www.youtube.com/watch?v=WGFOk_9Bfvg,It is impossible for American students  come to india because in India salaries and infrastructure and towns and villages and ground management are not well degined 😊 it is dream that never come true
https://www.youtube.com/watch?v=WGFOk_9Bfvg,Sat sat Parnam parbhu siree ram ji ki jai 🙏🙏🚩🙏🚩🚩🙏🙏🙏
https://www.youtube.com/watch?v=WGFOk_9Bfvg,American students coming to India are a distinct dream. But at least we can give him a high five for his vision.
https://www.youtube.com/watch?v=WGFOk_9Bfvg,That day is not far when students from North America will come to India for higher studies. PM Modi is a great visionary who dreams with open eyes. He is the best Prime Minister of India till date 🇮🇳🇮🇳
https://www.youtube.com/watch?v=WGFOk_9Bfvg,America se bacche bharat aaye!! 🙄🙄😅😅
https://www.youtube.com/watch?v=WGFOk_9Bfvg,he met her at White house😭
https://www.youtube.com/watch?v=WGFOk_9Bfvg,Love my Nation and My PM❤❤
https://www.youtube.com/watch?v=WGFOk_9Bfvg,Ji
https://www.youtube.com/watch?v=WGFOk_9Bfvg,This man never forget to put india intrest first hats off sir full support to you sir
https://www.youtube.com/watch?v=WGFOk_9Bfvg,Ayega to modi hi... It can be 300+ or -300
https://www.youtube.com/watch?v=WGFOk_9Bfvg,"Modi is addressing the prestigious Joint US Congress allowed only to Winston Churchill and 2 others during war times,  While Rahul Gandhi addressing students on exchange program of Stanford University in the basement of the college, somehow Rahul Gandhi is equal to Modi, strange country"
https://www.youtube.com/watch?v=WGFOk_9Bfvg,All Hindus be United And Vote BJP and Save Sanathandarm
https://www.youtube.com/watch?v=yfOMfDANPrU,1945<br>yaltanürhnberg INFAMIH
https://www.youtube.com/watch?v=yfOMfDANPrU,"Wow pro-india propaganda   I know a lot of Indian people oh, they did not like the government what does that say the Indian government wants free handouts while military weapons that should say and everything this piece is just so one-sided"
https://www.youtube.com/watch?v=yfOMfDANPrU,"DC timeline became detoured intents not able to sort out various and not able correctly steer society. /<br>DC became stupidity litigation, wrestling business intents, reducing sturdy society foundations. /<br>DC is useless as guidance and wisdom steering timeline intents. /<br>India PM Modi connected to mentally incorrect compass. /<br>India PM Modi walked into the mouth of bowel movement political preachers. /<br>India PM Modi is very weak logic compass and applied DC useless glue to form complicated future. /<br>Realm Analyst Categorized India PM Modi as planet fool negatively affecting planet realm. /<br>PM Modi you are serious planet error shaking hands with DC compounding planet errors. /"
